user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,Cluster,Cluster_Label
2283,2024-06-29,Basic,199,1.6,5,2,21,30,1,0,At-Risk
2284,2024-08-01,Standard,399,6.1,8,0,32,44,1,1,Loyal
2285,2023-03-16,Basic,199,10.6,0,1,15,29,0,0,At-Risk
2286,2024-01-15,Basic,199,11.3,2,1,36,47,1,0,At-Risk
2287,2024-04-05,Basic,199,6.8,6,0,3,17,0,2,Medium
2288,2023-09-14,Basic,199,8.8,3,4,6,7,1,2,Medium
2289,2024-07-08,Premium,699,18.8,3,0,35,30,0,1,Loyal
2290,2023-12-05,Basic,199,23.2,7,1,1,50,1,2,Medium
2291,2024-12-14,Basic,199,12.8,3,4,6,17,1,2,Medium
2292,2023-04-10,Standard,399,19.0,8,5,23,10,1,1,Loyal
2293,2023-02-16,Premium,699,16.8,3,1,2,52,1,2,Medium
2294,2023-03-04,Premium,699,5.3,3,1,12,8,0,2,Medium
2295,2023-07-29,Premium,699,6.0,2,0,29,7,0,1,Loyal
2296,2023-06-12,Standard,399,21.0,6,1,20,44,1,0,At-Risk
2297,2024-03-06,Standard,399,0.7,5,0,25,34,1,0,At-Risk
2298,2024-03-21,Basic,199,19.2,3,0,6,9,0,2,Medium
2299,2024-06-27,Basic,199,7.0,8,5,11,35,0,2,Medium
2300,2023-08-09,Premium,699,22.2,2,4,22,34,0,0,At-Risk
2301,2023-08-08,Standard,399,4.7,7,2,28,20,1,1,Loyal
2302,2023-04-04,Premium,699,5.3,4,3,2,49,1,2,Medium
2303,2024-06-30,Premium,699,20.0,2,0,8,14,0,2,Medium
2304,2023-08-26,Basic,199,12.2,2,0,36,33,1,1,Loyal
2305,2023-09-05,Basic,199,22.7,8,4,16,34,0,2,Medium
2306,2023-12-07,Premium,699,2.5,8,4,36,5,1,1,Loyal
2307,2023-07-30,Premium,699,20.8,0,3,9,31,0,2,Medium
2308,2023-03-15,Basic,199,17.6,1,4,15,9,0,1,Loyal
2309,2023-12-12,Standard,399,2.5,5,3,35,10,1,1,Loyal
2310,2023-02-01,Basic,199,19.3,0,5,3,44,1,0,At-Risk
2311,2023-04-11,Basic,199,4.5,1,0,21,44,1,0,At-Risk
2312,2023-01-27,Standard,399,16.4,0,5,35,47,0,0,At-Risk
2313,2024-05-31,Premium,699,24.7,5,3,10,43,1,2,Medium
2314,2023-06-01,Premium,699,18.9,4,1,19,5,0,1,Loyal
2315,2023-06-04,Premium,699,12.2,7,4,35,58,0,0,At-Risk
2316,2024-06-03,Basic,199,12.8,0,2,19,24,1,0,At-Risk
2317,2023-09-09,Standard,399,1.1,0,0,30,42,1,0,At-Risk
2318,2024-06-26,Standard,399,16.1,1,2,23,46,1,0,At-Risk
2319,2023-10-03,Basic,199,9.8,1,1,26,26,1,0,At-Risk
2320,2023-06-24,Premium,699,24.8,5,5,15,3,1,1,Loyal
2321,2023-02-24,Premium,699,18.4,8,5,25,2,0,1,Loyal
2322,2023-01-18,Standard,399,6.4,8,3,14,39,1,2,Medium
2323,2023-05-06,Premium,699,5.0,1,0,34,17,0,1,Loyal
2324,2023-01-06,Standard,399,21.0,1,4,17,58,1,0,At-Risk
2325,2023-09-12,Standard,399,24.1,2,4,17,60,1,0,At-Risk
2326,2023-10-02,Premium,699,9.8,3,4,13,41,1,0,At-Risk
2327,2023-10-30,Basic,199,17.0,2,5,10,25,0,2,Medium
2328,2023-09-06,Premium,699,13.3,4,3,11,19,1,2,Medium
2329,2023-09-15,Standard,399,9.5,8,3,9,13,1,2,Medium
2330,2024-02-04,Basic,199,21.9,6,2,30,60,0,0,At-Risk
2331,2023-07-11,Basic,199,23.7,5,2,23,55,0,0,At-Risk
2332,2023-10-28,Standard,399,18.2,5,2,15,34,1,2,Medium
2333,2023-10-14,Basic,199,16.9,7,3,2,19,1,2,Medium
2334,2023-08-20,Standard,399,14.6,8,4,33,58,0,0,At-Risk
2335,2023-10-10,Premium,699,9.5,8,5,7,32,1,2,Medium
2336,2023-10-24,Standard,399,11.9,0,5,9,44,1,0,At-Risk
2337,2023-08-02,Premium,699,24.8,4,1,4,13,0,2,Medium
2338,2023-05-06,Standard,399,20.8,4,4,13,20,0,2,Medium
2339,2024-04-10,Standard,399,20.3,1,0,15,6,0,2,Medium
2340,2023-07-23,Premium,699,18.2,1,4,30,3,0,1,Loyal
2341,2024-10-21,Basic,199,16.0,3,3,6,13,1,2,Medium
2342,2023-03-27,Standard,399,1.5,6,0,15,46,1,2,Medium
2343,2024-05-27,Premium,699,12.7,5,3,33,6,1,1,Loyal
2344,2023-08-02,Standard,399,18.1,8,0,36,0,0,1,Loyal
2345,2024-09-03,Basic,199,14.9,5,3,2,7,0,2,Medium
2346,2024-05-24,Premium,699,6.5,6,2,1,30,1,2,Medium
2347,2023-01-04,Standard,399,20.7,1,5,19,58,1,0,At-Risk
2348,2023-11-15,Premium,699,10.1,5,1,14,56,1,0,At-Risk
2349,2023-04-22,Premium,699,20.3,8,5,5,49,1,2,Medium
2350,2023-01-28,Premium,699,6.0,6,4,19,30,1,2,Medium
2351,2023-06-11,Premium,699,19.0,6,1,9,10,0,2,Medium
2352,2024-03-04,Basic,199,4.1,3,3,33,17,1,1,Loyal
2353,2023-10-29,Basic,199,6.8,0,5,6,47,0,0,At-Risk
2354,2023-12-12,Basic,199,13.6,0,2,34,40,1,0,At-Risk
2355,2024-06-15,Basic,199,23.4,6,3,32,50,1,0,At-Risk
2356,2023-02-13,Premium,699,3.4,2,3,7,49,1,0,At-Risk
2357,2024-09-14,Basic,199,13.2,3,2,4,24,1,2,Medium
2358,2023-08-06,Basic,199,10.0,7,0,2,20,0,2,Medium
2359,2024-03-16,Basic,199,19.3,4,2,12,22,1,2,Medium
2360,2024-03-10,Premium,699,5.0,1,3,36,40,0,0,At-Risk
2361,2023-02-11,Premium,699,15.7,8,2,10,18,0,2,Medium
2362,2024-04-03,Basic,199,7.9,8,0,16,50,0,2,Medium
2363,2024-06-25,Basic,199,7.8,7,5,22,58,1,0,At-Risk
2364,2023-05-08,Basic,199,1.6,3,5,27,23,1,1,Loyal
2365,2023-02-18,Basic,199,16.8,7,5,7,44,1,2,Medium
2366,2023-01-17,Premium,699,24.8,1,2,24,18,0,1,Loyal
2367,2024-08-09,Premium,699,24.8,2,3,29,48,1,0,At-Risk
2368,2024-10-19,Premium,699,19.3,6,5,27,18,0,1,Loyal
2369,2024-01-10,Premium,699,2.7,8,2,30,9,1,1,Loyal
2370,2023-10-29,Premium,699,16.1,3,1,25,21,0,1,Loyal
2371,2023-07-09,Basic,199,22.2,3,1,33,56,1,0,At-Risk
2372,2023-02-26,Basic,199,19.6,6,3,19,36,1,2,Medium
2373,2024-04-13,Standard,399,24.8,7,1,2,25,0,2,Medium
2374,2023-08-22,Standard,399,16.2,2,5,2,13,1,2,Medium
2375,2024-06-16,Premium,699,8.5,5,5,15,15,0,2,Medium
2376,2024-02-22,Basic,199,19.0,4,0,36,57,1,0,At-Risk
2377,2023-05-31,Premium,699,24.5,6,2,8,1,0,2,Medium
2378,2024-07-17,Standard,399,13.8,2,3,23,42,1,0,At-Risk
2379,2024-03-12,Standard,399,8.9,1,1,25,0,0,1,Loyal
2380,2023-05-04,Basic,199,19.3,8,2,10,36,1,2,Medium
2381,2023-11-15,Standard,399,19.5,6,4,13,9,1,2,Medium
2382,2024-05-04,Premium,699,15.8,0,0,18,53,0,0,At-Risk
2383,2024-02-03,Basic,199,0.7,8,3,1,38,1,2,Medium
2384,2024-11-15,Basic,199,3.4,6,4,4,12,1,2,Medium
2385,2024-06-24,Basic,199,20.7,0,0,22,60,1,0,At-Risk
2386,2024-02-22,Basic,199,2.5,1,5,18,20,1,0,At-Risk
2387,2023-02-21,Basic,199,5.3,7,5,34,26,1,1,Loyal
2388,2024-03-27,Premium,699,5.9,4,2,24,1,0,1,Loyal
2389,2023-05-24,Standard,399,10.1,0,5,19,60,1,0,At-Risk
2390,2023-12-19,Premium,699,19.2,6,5,26,8,0,1,Loyal
2391,2024-01-29,Basic,199,20.1,7,5,36,40,0,1,Loyal
2392,2024-06-20,Basic,199,14.4,1,2,11,1,0,2,Medium
2393,2023-04-02,Premium,699,6.9,3,1,35,12,0,1,Loyal
2394,2024-02-15,Basic,199,9.3,2,1,21,22,0,1,Loyal
2395,2023-06-18,Basic,199,13.8,1,3,30,0,1,1,Loyal
2396,2024-03-08,Premium,699,2.4,2,0,7,24,1,2,Medium
2397,2024-08-10,Basic,199,24.5,5,1,33,29,1,1,Loyal
2398,2024-07-12,Standard,399,3.5,3,3,25,4,0,1,Loyal
2399,2023-11-27,Standard,399,7.0,0,5,20,10,0,1,Loyal
2400,2023-04-07,Basic,199,21.7,4,4,10,2,0,2,Medium
2401,2023-09-14,Standard,399,7.5,0,1,18,28,1,0,At-Risk
2402,2024-05-26,Basic,199,12.0,1,1,26,57,0,0,At-Risk
2403,2024-10-16,Premium,699,4.7,2,0,33,0,0,1,Loyal
2404,2023-09-25,Basic,199,22.4,8,1,32,6,0,1,Loyal
2405,2024-12-04,Premium,699,4.7,8,2,27,47,1,0,At-Risk
2406,2023-09-06,Premium,699,6.2,6,1,29,55,0,0,At-Risk
2407,2024-08-09,Basic,199,4.8,5,3,33,1,1,1,Loyal
2408,2024-11-28,Standard,399,12.6,8,5,2,40,1,2,Medium
2409,2023-08-30,Basic,199,12.2,0,3,30,55,0,0,At-Risk
2410,2024-01-21,Standard,399,19.6,2,0,34,23,0,1,Loyal
2411,2023-12-02,Premium,699,2.6,2,1,10,14,0,2,Medium
2412,2023-01-16,Premium,699,2.6,6,5,11,55,1,0,At-Risk
2413,2023-06-03,Standard,399,24.7,1,5,35,16,0,1,Loyal
2414,2024-08-04,Premium,699,13.3,2,0,5,36,1,2,Medium
2415,2024-11-29,Standard,399,19.0,0,4,30,37,1,0,At-Risk
2416,2023-01-17,Standard,399,11.0,8,2,16,50,1,2,Medium
2417,2024-09-11,Basic,199,22.4,0,2,9,51,1,0,At-Risk
2418,2024-12-09,Premium,699,16.7,8,3,15,46,1,2,Medium
2419,2024-09-16,Standard,399,24.2,2,2,33,56,0,0,At-Risk
2420,2024-07-12,Premium,699,15.9,1,2,36,22,1,1,Loyal
2421,2024-01-01,Premium,699,24.1,0,5,30,41,1,0,At-Risk
2422,2024-07-06,Basic,199,22.4,6,3,16,24,1,2,Medium
2423,2024-09-20,Premium,699,1.1,7,2,12,24,1,2,Medium
2424,2024-09-30,Basic,199,12.6,8,3,30,24,1,1,Loyal
2425,2023-07-20,Premium,699,12.9,2,1,28,20,0,1,Loyal
2426,2024-02-13,Standard,399,19.9,8,2,3,43,1,2,Medium
2427,2023-01-31,Premium,699,17.2,3,2,12,3,0,2,Medium
2428,2024-12-03,Premium,699,19.0,6,3,24,46,1,0,At-Risk
2429,2023-06-30,Standard,399,1.3,1,1,3,17,0,2,Medium
2430,2024-02-07,Premium,699,21.4,4,2,22,11,0,1,Loyal
2431,2023-09-10,Standard,399,5.3,5,4,26,18,1,1,Loyal
2432,2023-07-19,Premium,699,17.2,4,3,9,53,0,0,At-Risk
2433,2023-12-02,Premium,699,8.8,2,2,7,5,0,2,Medium
2434,2024-02-03,Basic,199,19.2,7,1,35,58,0,0,At-Risk
2435,2024-09-14,Basic,199,10.4,3,5,11,14,1,2,Medium
2436,2024-01-14,Premium,699,3.0,8,0,24,35,1,1,Loyal
2437,2024-07-26,Standard,399,23.8,7,4,2,16,0,2,Medium
2438,2023-08-18,Standard,399,15.4,7,5,2,18,0,2,Medium
2439,2024-08-13,Basic,199,8.0,1,5,13,57,1,0,At-Risk
2440,2024-12-22,Basic,199,22.9,7,1,8,3,1,2,Medium
2441,2024-02-08,Standard,399,7.1,0,0,16,53,0,0,At-Risk
2442,2023-07-27,Standard,399,8.5,7,0,6,20,0,2,Medium
2443,2024-03-05,Basic,199,18.4,5,4,14,56,1,0,At-Risk
2444,2023-01-17,Standard,399,2.9,6,3,34,54,1,0,At-Risk
2445,2023-04-22,Premium,699,23.8,2,5,18,55,0,0,At-Risk
2446,2024-06-25,Standard,399,1.4,5,1,6,29,1,2,Medium
2447,2024-05-04,Basic,199,12.1,0,4,34,46,0,0,At-Risk
2448,2023-12-23,Basic,199,9.3,3,4,18,33,1,0,At-Risk
2449,2024-03-14,Standard,399,22.3,5,4,11,51,0,0,At-Risk
2450,2024-07-05,Standard,399,23.9,8,3,4,50,0,2,Medium
2451,2024-06-06,Standard,399,7.8,2,1,18,31,0,0,At-Risk
2452,2024-01-08,Standard,399,13.8,5,5,18,37,1,0,At-Risk
2453,2023-03-26,Standard,399,4.9,2,2,19,39,0,0,At-Risk
2454,2023-02-10,Premium,699,24.6,0,1,28,59,0,0,At-Risk
2455,2023-08-26,Basic,199,20.1,5,5,10,14,0,2,Medium
2456,2023-08-02,Basic,199,3.7,1,2,16,55,1,0,At-Risk
2457,2024-03-11,Basic,199,8.8,0,4,21,13,0,1,Loyal
2458,2024-06-21,Premium,699,17.2,4,2,12,18,0,2,Medium
2459,2024-12-07,Premium,699,10.0,7,1,25,31,0,1,Loyal
2460,2024-02-28,Basic,199,11.5,7,5,28,60,1,0,At-Risk
2461,2024-01-13,Basic,199,3.7,8,5,1,45,1,2,Medium
2462,2023-06-27,Standard,399,23.8,1,4,14,13,0,2,Medium
2463,2023-03-06,Premium,699,20.3,1,5,35,8,1,1,Loyal
2464,2023-03-02,Basic,199,15.4,0,5,13,19,0,2,Medium
2465,2023-06-13,Standard,399,22.2,8,1,1,26,1,2,Medium
2466,2024-02-18,Basic,199,11.8,0,4,36,10,0,1,Loyal
2467,2024-04-20,Premium,699,16.8,2,1,6,57,0,0,At-Risk
2468,2023-05-19,Standard,399,18.8,5,4,17,40,1,0,At-Risk
2469,2024-06-07,Standard,399,21.6,0,2,10,9,0,2,Medium
2470,2023-02-24,Premium,699,9.9,8,1,30,46,1,1,Loyal
2471,2024-04-13,Premium,699,18.1,1,5,12,30,1,2,Medium
2472,2023-07-10,Premium,699,5.4,3,4,14,41,1,0,At-Risk
2473,2023-08-08,Basic,199,5.0,2,4,21,36,0,0,At-Risk
2474,2024-11-04,Premium,699,22.1,1,5,27,27,0,1,Loyal
2475,2023-06-20,Premium,699,16.2,3,4,5,35,1,2,Medium
2476,2023-07-28,Standard,399,17.7,3,4,24,54,0,0,At-Risk
2477,2024-10-22,Standard,399,23.5,4,3,36,7,1,1,Loyal
2478,2024-08-07,Standard,399,5.9,6,2,32,15,0,1,Loyal
2479,2023-07-04,Standard,399,21.7,7,4,17,45,1,2,Medium
2480,2023-12-06,Standard,399,0.6,2,3,29,4,1,1,Loyal
2481,2024-12-25,Basic,199,19.1,7,5,30,7,1,1,Loyal
2482,2023-01-29,Standard,399,14.7,8,4,9,15,1,2,Medium
2483,2023-02-25,Premium,699,3.8,5,3,7,46,1,2,Medium
2484,2024-09-13,Premium,699,4.7,0,2,13,48,1,0,At-Risk
2485,2023-08-04,Premium,699,13.2,8,4,30,28,1,1,Loyal
2486,2024-02-08,Premium,699,16.9,5,1,24,15,0,1,Loyal
2487,2024-10-22,Basic,199,5.4,4,2,3,15,0,2,Medium
2488,2023-08-04,Basic,199,3.2,1,2,21,53,0,0,At-Risk
2489,2024-08-23,Premium,699,1.1,2,5,6,36,1,2,Medium
2490,2024-10-31,Premium,699,16.8,1,2,23,12,0,1,Loyal
2491,2024-04-26,Premium,699,5.2,3,0,33,36,0,0,At-Risk
2492,2023-05-29,Basic,199,17.3,7,0,14,38,0,2,Medium
2493,2024-12-04,Standard,399,16.0,2,0,4,13,0,2,Medium
2494,2024-11-20,Premium,699,10.5,2,0,30,7,0,1,Loyal
2495,2023-02-12,Basic,199,3.3,6,0,8,8,0,2,Medium
2496,2024-03-24,Basic,199,11.4,5,5,3,47,0,2,Medium
2497,2024-03-17,Basic,199,23.2,3,0,13,18,0,2,Medium
2498,2024-11-12,Standard,399,5.6,0,5,22,11,0,1,Loyal
2499,2023-01-24,Standard,399,3.0,4,1,34,6,1,1,Loyal
2500,2024-11-11,Premium,699,15.8,2,2,26,55,1,0,At-Risk
2501,2024-08-28,Standard,399,4.2,4,3,9,8,1,2,Medium
2502,2023-03-09,Basic,199,24.9,5,5,24,24,0,1,Loyal
2503,2023-12-20,Premium,699,20.2,3,5,1,42,1,2,Medium
2504,2023-10-10,Basic,199,20.7,1,1,32,29,1,1,Loyal
2505,2023-11-11,Basic,199,23.4,8,2,28,34,1,1,Loyal
2506,2023-06-09,Basic,199,21.2,4,0,14,56,0,0,At-Risk
2507,2023-06-15,Basic,199,24.8,0,3,10,7,0,2,Medium
2508,2023-03-04,Standard,399,14.2,4,0,15,10,0,2,Medium
2509,2023-10-16,Standard,399,11.1,0,3,6,14,1,2,Medium
2510,2024-10-08,Premium,699,8.9,4,1,7,52,0,2,Medium
2511,2023-01-18,Premium,699,5.9,4,0,1,15,1,2,Medium
2512,2024-10-17,Premium,699,22.7,6,3,24,36,0,1,Loyal
2513,2024-08-27,Standard,399,10.9,4,4,24,4,1,1,Loyal
2514,2024-05-06,Premium,699,9.6,6,1,23,60,1,0,At-Risk
2515,2023-02-15,Basic,199,21.0,4,3,9,27,1,2,Medium
2516,2024-02-27,Premium,699,19.3,8,0,4,2,1,2,Medium
2517,2024-05-15,Premium,699,3.0,6,2,15,48,1,0,At-Risk
2518,2024-11-17,Basic,199,13.1,8,0,28,33,1,1,Loyal
2519,2024-12-22,Standard,399,3.1,0,5,29,6,0,1,Loyal
2520,2023-09-10,Basic,199,2.6,8,0,30,26,1,1,Loyal
2521,2023-10-22,Basic,199,18.0,5,0,30,3,0,1,Loyal
2522,2023-06-29,Standard,399,23.9,7,2,34,12,0,1,Loyal
2523,2024-06-24,Basic,199,1.1,6,1,13,22,1,2,Medium
2524,2023-07-29,Premium,699,11.4,6,4,23,16,1,1,Loyal
2525,2023-07-25,Basic,199,0.6,3,5,36,51,0,0,At-Risk
2526,2024-02-08,Premium,699,4.3,7,2,26,53,1,0,At-Risk
2527,2024-12-17,Standard,399,2.4,1,4,10,15,0,2,Medium
2528,2023-11-15,Standard,399,1.3,4,3,2,26,1,2,Medium
2529,2024-11-13,Standard,399,19.0,1,0,2,28,0,2,Medium
2530,2024-08-22,Standard,399,22.9,0,0,8,47,0,0,At-Risk
2531,2024-12-17,Basic,199,19.3,8,0,35,52,0,0,At-Risk
2532,2023-03-09,Premium,699,14.6,5,1,18,42,0,2,Medium
2533,2024-10-24,Standard,399,1.5,8,0,12,51,1,2,Medium
2534,2024-10-16,Premium,699,23.3,6,4,32,33,0,1,Loyal
2535,2024-01-27,Basic,199,5.4,7,5,5,7,0,2,Medium
2536,2023-04-12,Premium,699,18.9,1,3,36,58,1,0,At-Risk
2537,2023-09-12,Basic,199,12.4,0,3,14,30,1,0,At-Risk
2538,2024-06-11,Basic,199,19.2,6,1,12,13,0,2,Medium
2539,2023-03-10,Premium,699,14.8,1,4,19,28,0,0,At-Risk
2540,2024-04-23,Premium,699,4.5,6,5,17,8,1,1,Loyal
2541,2023-02-26,Basic,199,11.8,8,1,33,6,1,1,Loyal
2542,2024-07-12,Basic,199,16.0,4,0,2,54,0,2,Medium
2543,2024-08-21,Basic,199,9.5,8,4,16,32,0,2,Medium
2544,2024-07-04,Standard,399,22.5,1,3,10,1,0,2,Medium
2545,2023-03-14,Premium,699,23.2,8,0,19,52,0,2,Medium
2546,2023-05-04,Premium,699,22.4,4,4,26,8,1,1,Loyal
2547,2024-01-18,Standard,399,13.3,3,4,23,28,0,1,Loyal
2548,2024-03-04,Standard,399,13.7,0,0,1,16,0,2,Medium
2549,2024-07-30,Standard,399,12.1,1,1,21,53,1,0,At-Risk
2550,2023-06-11,Basic,199,15.1,1,5,20,42,1,0,At-Risk
2551,2024-07-27,Premium,699,17.0,4,1,32,38,0,1,Loyal
2552,2024-05-03,Premium,699,11.9,6,4,10,60,0,0,At-Risk
2553,2023-04-01,Premium,699,7.0,5,1,4,45,1,2,Medium
2554,2024-10-19,Premium,699,3.3,6,0,28,31,0,1,Loyal
2555,2024-01-22,Basic,199,12.4,8,4,12,14,1,2,Medium
2556,2024-11-05,Standard,399,19.6,7,4,7,51,0,2,Medium
2557,2024-10-17,Premium,699,5.0,0,4,26,59,1,0,At-Risk
2558,2024-03-15,Standard,399,9.9,3,5,25,16,0,1,Loyal
2559,2023-06-06,Basic,199,11.6,4,1,18,4,0,1,Loyal
2560,2023-09-06,Premium,699,3.0,2,1,22,59,1,0,At-Risk
2561,2024-08-10,Premium,699,7.2,8,1,27,0,0,1,Loyal
2562,2023-02-12,Basic,199,13.6,8,5,18,32,1,2,Medium
2563,2024-06-23,Standard,399,24.6,6,3,9,9,0,2,Medium
2564,2023-04-26,Standard,399,10.9,1,0,5,19,1,2,Medium
2565,2023-08-27,Premium,699,9.3,2,1,16,45,0,0,At-Risk
2566,2023-02-14,Basic,199,18.1,0,2,31,11,0,1,Loyal
2567,2024-12-18,Standard,399,14.1,1,3,21,21,0,1,Loyal
2568,2023-05-08,Basic,199,9.3,4,2,11,31,1,2,Medium
2569,2023-01-29,Premium,699,11.0,0,1,7,44,1,0,At-Risk
2570,2023-03-08,Premium,699,10.4,1,3,27,48,0,0,At-Risk
2571,2023-02-12,Premium,699,17.7,8,4,9,48,1,2,Medium
2572,2023-05-29,Premium,699,23.9,0,3,35,29,0,1,Loyal
2573,2023-04-18,Basic,199,2.5,4,3,18,33,1,0,At-Risk
2574,2024-07-13,Basic,199,15.8,6,5,21,24,0,1,Loyal
2575,2024-09-25,Standard,399,15.6,3,5,35,37,1,1,Loyal
2576,2023-04-03,Premium,699,8.1,8,3,29,36,1,1,Loyal
2577,2024-09-20,Standard,399,14.9,5,5,22,3,1,1,Loyal
2578,2024-01-26,Basic,199,1.9,7,2,12,15,1,2,Medium
2579,2023-03-05,Premium,699,9.1,1,3,3,5,0,2,Medium
2580,2023-09-12,Basic,199,18.9,8,3,35,13,1,1,Loyal
2581,2024-01-24,Standard,399,3.0,4,2,9,23,1,2,Medium
2582,2024-08-17,Standard,399,1.7,4,1,1,19,0,2,Medium
2583,2024-07-24,Standard,399,1.7,6,3,12,43,1,2,Medium
2584,2023-09-26,Premium,699,11.1,6,0,28,20,0,1,Loyal
2585,2024-05-16,Basic,199,20.6,4,2,1,27,0,2,Medium
2586,2023-11-12,Standard,399,13.7,0,4,22,28,0,0,At-Risk
2587,2023-09-06,Standard,399,5.2,8,4,15,1,1,2,Medium
2588,2024-03-04,Standard,399,20.1,6,1,17,54,0,0,At-Risk
2589,2023-12-22,Standard,399,1.8,6,5,19,21,1,1,Loyal
2590,2023-06-29,Basic,199,0.7,6,1,4,54,1,2,Medium
2591,2024-11-03,Basic,199,4.9,7,3,19,56,1,0,At-Risk
2592,2023-04-17,Standard,399,10.3,5,4,20,4,1,1,Loyal
2593,2024-05-30,Basic,199,7.4,1,0,12,23,0,2,Medium
2594,2024-07-03,Standard,399,20.0,6,0,35,0,0,1,Loyal
2595,2024-07-26,Basic,199,12.1,8,3,7,30,1,2,Medium
2596,2024-01-02,Basic,199,21.9,2,4,13,38,0,0,At-Risk
2597,2024-02-23,Standard,399,23.3,4,3,1,8,0,2,Medium
2598,2023-06-18,Standard,399,16.1,6,0,11,9,0,2,Medium
2599,2023-12-17,Basic,199,13.5,3,5,14,48,0,0,At-Risk
2600,2023-12-25,Basic,199,9.0,6,4,28,3,1,1,Loyal
2601,2023-05-07,Premium,699,9.5,4,4,11,11,1,2,Medium
2602,2024-01-06,Premium,699,17.5,3,4,36,20,0,1,Loyal
2603,2023-10-20,Standard,399,1.3,6,2,4,19,1,2,Medium
2604,2023-04-25,Premium,699,8.8,2,1,30,54,0,0,At-Risk
2605,2024-05-18,Basic,199,4.3,7,2,13,49,1,2,Medium
2606,2024-10-22,Premium,699,11.5,6,1,6,15,0,2,Medium
2607,2024-07-05,Premium,699,12.5,0,1,11,55,0,0,At-Risk
2608,2024-07-09,Standard,399,20.6,7,2,11,45,1,2,Medium
2609,2023-12-03,Basic,199,15.4,6,1,5,52,1,2,Medium
2610,2023-05-29,Premium,699,1.3,3,2,13,46,1,0,At-Risk
2611,2024-12-17,Standard,399,8.6,3,2,15,0,1,2,Medium
2612,2024-06-10,Premium,699,13.1,6,3,7,30,1,2,Medium
2613,2024-11-17,Basic,199,9.0,2,2,28,16,1,1,Loyal
2614,2024-01-06,Standard,399,6.9,0,4,17,13,0,1,Loyal
2615,2023-04-20,Premium,699,12.1,3,3,5,45,0,2,Medium
2616,2024-05-29,Basic,199,6.4,1,1,21,34,0,0,At-Risk
2617,2024-08-23,Premium,699,21.9,6,4,17,36,1,2,Medium
2618,2024-12-20,Premium,699,19.5,0,2,33,20,0,1,Loyal
2619,2023-08-27,Basic,199,3.1,7,5,31,8,1,1,Loyal
2620,2023-06-29,Basic,199,21.6,8,5,6,24,1,2,Medium
2621,2023-06-16,Standard,399,22.7,8,5,9,14,0,2,Medium
2622,2024-11-06,Premium,699,6.3,1,1,16,7,0,2,Medium
2623,2024-06-13,Premium,699,1.2,2,4,32,13,0,1,Loyal
2624,2023-02-15,Premium,699,17.9,8,1,4,10,1,2,Medium
2625,2024-06-18,Basic,199,5.0,2,0,1,1,1,2,Medium
2626,2024-10-08,Standard,399,11.1,1,0,30,58,1,0,At-Risk
2627,2024-07-14,Premium,699,23.0,7,5,36,24,1,1,Loyal
2628,2023-08-29,Basic,199,5.1,6,0,19,18,1,2,Medium
2629,2024-06-06,Premium,699,23.2,3,5,19,60,1,0,At-Risk
2630,2023-11-13,Basic,199,7.3,8,5,31,8,1,1,Loyal
2631,2023-01-18,Standard,399,20.9,1,0,21,0,0,1,Loyal
2632,2023-12-04,Standard,399,22.9,0,2,26,52,0,0,At-Risk
2633,2023-02-17,Premium,699,11.2,1,2,25,1,0,1,Loyal
2634,2023-01-14,Standard,399,24.3,6,3,28,17,1,1,Loyal
2635,2023-08-19,Premium,699,22.9,4,0,26,45,1,0,At-Risk
2636,2024-08-28,Standard,399,20.3,8,2,1,6,1,2,Medium
2637,2023-07-19,Standard,399,1.5,0,2,31,49,1,0,At-Risk
2638,2024-08-04,Standard,399,13.9,4,4,27,9,1,1,Loyal
2639,2024-03-19,Premium,699,4.4,7,0,26,33,1,1,Loyal
2640,2024-11-07,Premium,699,13.2,1,3,36,33,0,1,Loyal
2641,2024-08-28,Premium,699,19.6,1,2,32,1,0,1,Loyal
2642,2023-01-24,Standard,399,9.4,1,4,12,29,0,0,At-Risk
2643,2024-01-03,Premium,699,3.6,1,1,16,27,0,0,At-Risk
2644,2023-03-22,Standard,399,14.6,2,3,34,0,1,1,Loyal
2645,2024-04-17,Premium,699,19.1,5,1,1,60,1,2,Medium
2646,2024-12-24,Standard,399,13.0,1,3,22,31,1,0,At-Risk
2647,2023-04-09,Basic,199,12.5,6,4,9,11,0,2,Medium
2648,2023-05-22,Premium,699,4.0,1,4,36,45,1,0,At-Risk
2649,2024-06-08,Standard,399,4.8,2,4,18,60,1,0,At-Risk
2650,2023-05-16,Premium,699,11.5,4,5,5,46,1,2,Medium
2651,2023-02-16,Basic,199,9.0,4,2,36,31,0,1,Loyal
2652,2023-05-10,Standard,399,19.6,2,0,28,54,0,0,At-Risk
2653,2024-02-13,Standard,399,20.8,0,5,32,3,1,1,Loyal
2654,2023-05-20,Basic,199,10.5,0,3,22,10,1,1,Loyal
2655,2023-12-02,Standard,399,24.8,8,1,31,58,0,0,At-Risk
2656,2024-06-13,Premium,699,0.6,1,3,18,33,1,0,At-Risk
2657,2024-03-05,Basic,199,17.4,7,1,11,5,1,2,Medium
2658,2023-03-02,Basic,199,23.6,8,2,25,0,1,1,Loyal
2659,2023-01-02,Standard,399,16.2,0,0,36,7,0,1,Loyal
